place_id,photo,street_view,logo,has_photo,has_street_view,has_logo,media_completeness_score,logo_status
ChIJpbOPHQDPBZERgNhOqhBdNlI,https://lh3.googleusercontent.com/p/AF1QipPpS8Cup_GivQSHoEe7GImLP3SMQcK33ZuX3ehh=w800-h500-k-no,https://lh3.googleusercontent.com/p/AF1QipPpS8Cup_GivQSHoEe7GImLP3SMQcK33ZuX3ehh=w1600-h1000-k-no,https://lh4.googleusercontent.com/-0FK4CSYUxec/AAAAAAAAAAI/AAAAAAAAAAA/kR3GRBAOQs0/s44-p-k-no-ns-nd/photo.jpg,TRUE,TRUE,TRUE,3,has_logo
ChIJkb7L-yPHBZERvMfhofqs9f0,https://lh3.googleusercontent.com/p/AF1QipMNrumPNLzIyPtMei87NJSV01vKCSvV6cUPv8yK=w800-h500-k-no,https://lh3.googleusercontent.com/p/AF1QipMNrumPNLzIyPtMei87NJSV01vKCSvV6cUPv8yK=w1600-h1000-k-no,https://lh6.googleusercontent.com/-JqppZQXQAgA/AAAAAAAAAAI/AAAAAAAAAAA/rFaqbhuzteI/s44-p-k-no-ns-nd/photo.jpg,TRUE,TRUE,TRUE,3,has_logo
ChIJ_49ZfwC5BZER25WIUu0zge8,https://lh3.googleusercontent.com/p/AF1QipO3eayHH_NrOCP_i_MfgqOv6WdXEzM5UK-uc8qr=w800-h500-k-no,https://lh3.googleusercontent.com/p/AF1QipO3eayHH_NrOCP_i_MfgqOv6WdXEzM5UK-uc8qr=w1600-h1000-k-no,https://lh5.googleusercontent.com/-Cp8wx5m1TLA/AAAAAAAAAAI/AAAAAAAAAAA/Lg-agVYY93U/s44-p-k-no-ns-nd/photo.jpg,TRUE,TRUE,TRUE,3,has_logo
ChIJ_x2r75vJBZERgmBgN_FrDIM,https://lh3.googleusercontent.com/p/AF1QipNIh8jmb1TxMUOBKwmaCn-CkP4j8wtjxvTd4rNL=w800-h500-k-no,https://lh3.googleusercontent.com/p/AF1QipNIh8jmb1TxMUOBKwmaCn-CkP4j8wtjxvTd4rNL=w1600-h1000-k-no,https://lh3.googleusercontent.com/-bfv9KeDYyoQ/AAAAAAAAAAI/AAAAAAAAAAA/kQSDIQJqi44/s44-p-k-no-ns-nd/photo.jpg,TRUE,TRUE,TRUE,3,has_logo
ChIJ13qNn8TJBZERWbv_je4pbBw,NA,NA,NA,FALSE,FALSE,FALSE,0,missing_logo
ChIJ8R-GFhDJBZERhtpx6oScBN4,https://lh3.googleusercontent.com/gps-cs-s/AC9h4no6DqZ0AdadAVAaQy1BtiiE7LjzvWLYGGL0craaes0OzJmctw3lJSgn1YTDz9LPN_pWTOTS-XTO9nHLbN_MEhkTkAgPao_dXBtbKhOgess8IDkmZdi9p0lA7E0y3NjVkJaP8kOc=w800-h500-k-no,https://lh3.googleusercontent.com/gps-cs-s/AC9h4no6DqZ0AdadAVAaQy1BtiiE7LjzvWLYGGL0craaes0OzJmctw3lJSgn1YTDz9LPN_pWTOTS-XTO9nHLbN_MEhkTkAgPao_dXBtbKhOgess8IDkmZdi9p0lA7E0y3NjVkJaP8kOc=w1600-h1000-k-no,NA,TRUE,TRUE,FALSE,2,can_extract_later
ChIJPaZRdMPHBZER5ztEW3DODhQ,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npkoM7SI7ZLaBFFJ6EVpT9J_gYehpcNLT_lGcpU_G8fxh5gT4v5hLxr7J1eZqiBLtDMMqiSSheF9fNsM4jDYr7mp_m8oSEozHkcfhMvm0zHvz-AnNHxDbMc5H-xSZMVSn4JI61W=w800-h500-k-no,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npkoM7SI7ZLaBFFJ6EVpT9J_gYehpcNLT_lGcpU_G8fxh5gT4v5hLxr7J1eZqiBLtDMMqiSSheF9fNsM4jDYr7mp_m8oSEozHkcfhMvm0zHvz-AnNHxDbMc5H-xSZMVSn4JI61W=w1600-h1000-k-no,NA,TRUE,TRUE,FALSE,2,can_extract_later
ChIJTQbQ2VbVBZERIvXW_Nrgoyw,https://lh3.googleusercontent.com/p/AF1QipNHvj0ZgedwfRCEkjNt_GkY8rOJ0gI-cF8tqE9h=w800-h500-k-no,https://lh3.googleusercontent.com/p/AF1QipNHvj0ZgedwfRCEkjNt_GkY8rOJ0gI-cF8tqE9h=w1600-h1000-k-no,https://lh5.googleusercontent.com/-KZvwCuO49x0/AAAAAAAAAAI/AAAAAAAAAAA/3O0BqJP6-wM/s44-p-k-no-ns-nd/photo.jpg,TRUE,TRUE,TRUE,3,has_logo
ChIJjY4SOaZ1BZERRHxcdzy-H4Y,https://lh3.googleusercontent.com/p/AF1QipMJkBOQffi3PouDjwOl1nxBaBx1ZWn0XRFTV3N6=w800-h500-k-no,https://lh3.googleusercontent.com/p/AF1QipMJkBOQffi3PouDjwOl1nxBaBx1ZWn0XRFTV3N6=w1600-h1000-k-no,https://lh4.googleusercontent.com/-dxalNzpR-wY/AAAAAAAAAAI/AAAAAAAAAAA/sker28UqoKI/s44-p-k-no-ns-nd/photo.jpg,TRUE,TRUE,TRUE,3,has_logo
ChIJBTqvMrvOBZERKOlujH1mxM8,https://lh3.googleusercontent.com/p/AF1QipOxTOY_VQq3EXjvJo3NePpStr7uxmFNvicspg0-=w800-h500-k-no,https://lh3.googleusercontent.com/p/AF1QipOxTOY_VQq3EXjvJo3NePpStr7uxmFNvicspg0-=w1600-h1000-k-no,https://lh5.googleusercontent.com/-6RrVvTFiGJ0/AAAAAAAAAAI/AAAAAAAAAAA/pRtp-ya4FnY/s44-p-k-no-ns-nd/photo.jpg,TRUE,TRUE,TRUE,3,has_logo
ChIJ__8gaBnJBZERMs5FSMPbsFg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4no9AiCgRhFvE7Y1yk-D9nHVHDVEF1S8ntOX7_E-nDR8lUowqKo7dkZzrbAmjN7V_rqDF3nMBlygB-8kchF0r63fMFV90hJU7Mbo_1RgFnxyj2HoVTZAhyl0uUoWyThWd42-n1oM=w800-h500-k-no,https://lh3.googleusercontent.com/gps-cs-s/AC9h4no9AiCgRhFvE7Y1yk-D9nHVHDVEF1S8ntOX7_E-nDR8lUowqKo7dkZzrbAmjN7V_rqDF3nMBlygB-8kchF0r63fMFV90hJU7Mbo_1RgFnxyj2HoVTZAhyl0uUoWyThWd42-n1oM=w1600-h1000-k-no,NA,TRUE,TRUE,FALSE,2,can_extract_later
ChIJ3ca_7GfOBZER0kYN24RJ7KY,NA,NA,NA,FALSE,FALSE,FALSE,0,missing_logo
ChIJ4d2EXxbRBZER_xbi4ogLMxU,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrzSSOkBdrlMC_J8EJkogbPHe4F5xvNjULcUmuj7M_WVDNV3-yaKtw41quS2UBoDmbwqErzBIg2F91SkfS5J2qGPFbex_0C7Y1d89kgCKNxh16LmHXaiam24t0GA75K5OVJtawPsnRp3xs=w800-h500-k-no,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrzSSOkBdrlMC_J8EJkogbPHe4F5xvNjULcUmuj7M_WVDNV3-yaKtw41quS2UBoDmbwqErzBIg2F91SkfS5J2qGPFbex_0C7Y1d89kgCKNxh16LmHXaiam24t0GA75K5OVJtawPsnRp3xs=w1600-h1000-k-no,NA,TRUE,TRUE,FALSE,2,can_extract_later
ChIJq4XJ2-nPBZERtqn6GDsB-cQ,https://lh3.googleusercontent.com/gps-cs-s/AC9h4np3QH5Wa49gylJLswnIaC_ZMvXxQhnTb3BVFto_N-xgTg4Nx6qFD8I0AZBQwSnX-ZLq7lDKaAm9CCyYZtFBnZ1A4BQxYXAjkQAtv0foCPL7i5g5mymA1Dfnrw5jt5GvsxQ1VkDj=w800-h500-k-no,https://lh3.googleusercontent.com/gps-cs-s/AC9h4np3QH5Wa49gylJLswnIaC_ZMvXxQhnTb3BVFto_N-xgTg4Nx6qFD8I0AZBQwSnX-ZLq7lDKaAm9CCyYZtFBnZ1A4BQxYXAjkQAtv0foCPL7i5g5mymA1Dfnrw5jt5GvsxQ1VkDj=w1600-h1000-k-no,NA,TRUE,TRUE,FALSE,2,can_extract_later
ChIJfWAsKx_IBZERt1ZX_T0dxT4,https://lh3.googleusercontent.com/p/AF1QipMvmf4rghdo2BbGZRJ3j1gjlo_e3hT-MMMm7qoA=w800-h500-k-no,https://lh3.googleusercontent.com/p/AF1QipMvmf4rghdo2BbGZRJ3j1gjlo_e3hT-MMMm7qoA=w1600-h1000-k-no,https://lh3.googleusercontent.com/-DuXB3JJVJJg/AAAAAAAAAAI/AAAAAAAAAAA/aXYV-sZMgKM/s44-p-k-no-ns-nd/photo.jpg,TRUE,TRUE,TRUE,3,has_logo
ChIJqSHozRjIBZERtbsnNkuMfng,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqBdO4nJeb53pytH976hnzYlrBkzCE7GKhjx15RKarD7ncj6W2FRkI9z-_uNhEZT8Iajj9su1aLsw5pEbKowvuNEbsPZF-UcaveYcpBxB_MkTd9vzkKM8D4OJouDSIzzdCwexzOYw=w800-h500-k-no,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqBdO4nJeb53pytH976hnzYlrBkzCE7GKhjx15RKarD7ncj6W2FRkI9z-_uNhEZT8Iajj9su1aLsw5pEbKowvuNEbsPZF-UcaveYcpBxB_MkTd9vzkKM8D4OJouDSIzzdCwexzOYw=w1600-h1000-k-no,NA,TRUE,TRUE,FALSE,2,can_extract_later
ChIJ-Y9xE8PFBZERYnNQ_wmVuXg,https://lh3.googleusercontent.com/p/AF1QipN0NOfr6SGrKrkV2I34X9WAp8cInnEiMQZ3eTyD=w800-h500-k-no,https://lh3.googleusercontent.com/p/AF1QipN0NOfr6SGrKrkV2I34X9WAp8cInnEiMQZ3eTyD=w1600-h1000-k-no,https://lh4.googleusercontent.com/-eL3_4mhcvLQ/AAAAAAAAAAI/AAAAAAAAAAA/s-ZJaOmt408/s44-p-k-no-ns-nd/photo.jpg,TRUE,TRUE,TRUE,3,has_logo
ChIJa1MpRMDPBZER3Zq-EXTKhP8,https://lh3.googleusercontent.com/p/AF1QipNFC6Rbn6RMX1Cgfm9AMKTorm_BhyliTK4_YP6r=w800-h500-k-no,https://lh3.googleusercontent.com/p/AF1QipNFC6Rbn6RMX1Cgfm9AMKTorm_BhyliTK4_YP6r=w1600-h1000-k-no,https://lh4.googleusercontent.com/-ZLGIoALPYUg/AAAAAAAAAAI/AAAAAAAAAAA/pPbmbFtQqgk/s44-p-k-no-ns-nd/photo.jpg,TRUE,TRUE,TRUE,3,has_logo
ChIJNwNYneXPBZERvnx_1rWKLmQ,NA,NA,NA,FALSE,FALSE,FALSE,0,missing_logo
ChIJAQXOKwvNBZERqF_wMqqlaZc,NA,NA,https://lh3.googleusercontent.com/-Wa5vE5MFlIs/AAAAAAAAAAI/AAAAAAAAAAA/iHPr4ces13A/s44-p-k-no-ns-nd/photo.jpg,FALSE,FALSE,TRUE,1,has_logo
ChIJKesXee25BZERRTPN-SaAGX4,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqxzf_j2p7JbwuoXEGK7NB2BWv9gVdK6-P-QEdLxYzFuMr0eSv4ShwfkZMKzBlvKA-I9AZK--PksC5fP51cTKKTQUc0kV5ZcgHGvlrGSqz6RMDlhPKZtimatcGO50z3WNPOeIM=w800-h500-k-no,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqxzf_j2p7JbwuoXEGK7NB2BWv9gVdK6-P-QEdLxYzFuMr0eSv4ShwfkZMKzBlvKA-I9AZK--PksC5fP51cTKKTQUc0kV5ZcgHGvlrGSqz6RMDlhPKZtimatcGO50z3WNPOeIM=w1600-h1000-k-no,https://lh5.googleusercontent.com/-oFEXrToBMyg/AAAAAAAAAAI/AAAAAAAAAAA/DO6VNtZw0vc/s44-p-k-no-ns-nd/photo.jpg,TRUE,TRUE,TRUE,3,has_logo
ChIJ1YpSKgDJBZERKDmUGecW1nQ,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr1RgorrzQ0n-D_YV5CHcZl617LUjsc9u9p_Ag9JQKVZ9TDCtlu7G76ex5yD-WRGVp4BZ_kSo-ri1mr-apGtPPOYsSEgcq3mMBLdNkbi8ILOAv2A3zSmxNh1_J4WtXP5a4aPkA=w800-h500-k-no,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr1RgorrzQ0n-D_YV5CHcZl617LUjsc9u9p_Ag9JQKVZ9TDCtlu7G76ex5yD-WRGVp4BZ_kSo-ri1mr-apGtPPOYsSEgcq3mMBLdNkbi8ILOAv2A3zSmxNh1_J4WtXP5a4aPkA=w1600-h1000-k-no,https://lh6.googleusercontent.com/-uXc8SFJ18_Y/AAAAAAAAAAI/AAAAAAAAAAA/WAxzxjW76w4/s44-p-k-no-ns-nd/photo.jpg,TRUE,TRUE,TRUE,3,has_logo
ChIJqT3IfADFBZERiGYMI6Qk8xc,https://lh3.googleusercontent.com/p/AF1QipPXLuK791Ai9GhASCfObUJolsRtTUlTwkjlqXGi=w800-h500-k-no,https://lh3.googleusercontent.com/p/AF1QipPXLuK791Ai9GhASCfObUJolsRtTUlTwkjlqXGi=w1600-h1000-k-no,https://lh3.googleusercontent.com/-svsTjradqxw/AAAAAAAAAAI/AAAAAAAAAAA/6KVjmS_0SCI/s44-p-k-no-ns-nd/photo.jpg,TRUE,TRUE,TRUE,3,has_logo
ChIJEXuVY_i3BZER08CWMOYLlzA,https://lh3.googleusercontent.com/p/AF1QipMVUZGwH2nwipTtNyuUmexFCx2bV2cXpHWj_rZc=w800-h500-k-no,https://lh3.googleusercontent.com/p/AF1QipMVUZGwH2nwipTtNyuUmexFCx2bV2cXpHWj_rZc=w1600-h1000-k-no,https://lh4.googleusercontent.com/-ngyk1_NDlQQ/AAAAAAAAAAI/AAAAAAAAAAA/LBggkTa7jtk/s44-p-k-no-ns-nd/photo.jpg,TRUE,TRUE,TRUE,3,has_logo
ChIJEXKqbTO3BZER3euLTELXG_U,https://lh3.googleusercontent.com/p/AF1QipP6l3tvr5EAY_exrJ28MV6pujDLenHAmsU-YN_T=w800-h500-k-no,https://lh3.googleusercontent.com/p/AF1QipP6l3tvr5EAY_exrJ28MV6pujDLenHAmsU-YN_T=w1600-h1000-k-no,https://lh5.googleusercontent.com/-9NOG-MQogVQ/AAAAAAAAAAI/AAAAAAAAAAA/9scLgzo7gKA/s44-p-k-no-ns-nd/photo.jpg,TRUE,TRUE,TRUE,3,has_logo
ChIJXfqFUWXHBZERBCWUtdh8OzA,https://lh3.googleusercontent.com/p/AF1QipPkkaTdUY87I1lmTQmltw3cDHI_mWRsaK3GvkeE=w800-h500-k-no,https://lh3.googleusercontent.com/p/AF1QipPkkaTdUY87I1lmTQmltw3cDHI_mWRsaK3GvkeE=w1600-h1000-k-no,https://lh3.googleusercontent.com/-A8IIBawofOs/AAAAAAAAAAI/AAAAAAAAAAA/r6gW9yEXXEE/s44-p-k-no-ns-nd/photo.jpg,TRUE,TRUE,TRUE,3,has_logo
ChIJA-eyd8bIBZERzlDlMoT-BUo,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npG5mIUgD0ASLOaQEhc-Hu0Ugct2dsV6QuKmjIMJfWHzOpH3gAzxEy-cwTmgwv_vQjgehrdxapggRXtMdD-S7Ze6j39yclf4CqVg8gkgt84mXO7w5xITgw4no8_EBdyQPIgK0tEEQ=w800-h500-k-no,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npG5mIUgD0ASLOaQEhc-Hu0Ugct2dsV6QuKmjIMJfWHzOpH3gAzxEy-cwTmgwv_vQjgehrdxapggRXtMdD-S7Ze6j39yclf4CqVg8gkgt84mXO7w5xITgw4no8_EBdyQPIgK0tEEQ=w1600-h1000-k-no,https://lh5.googleusercontent.com/-s2f0cyCqueU/AAAAAAAAAAI/AAAAAAAAAAA/v0Z-zHOUdHs/s44-p-k-no-ns-nd/photo.jpg,TRUE,TRUE,TRUE,3,has_logo
ChIJOfVTLj_JBZERTUyB_kKhYnc,https://lh3.googleusercontent.com/p/AF1QipP-9DfZZB4Izlg_WKtlvDEtSCXD5nBxTQXIXNCr=w800-h500-k-no,https://lh3.googleusercontent.com/p/AF1QipP-9DfZZB4Izlg_WKtlvDEtSCXD5nBxTQXIXNCr=w1600-h1000-k-no,https://lh6.googleusercontent.com/-MeTy43zlml4/AAAAAAAAAAI/AAAAAAAAAAA/6MHxeeD-c78/s44-p-k-no-ns-nd/photo.jpg,TRUE,TRUE,TRUE,3,has_logo
ChIJJ-HrgETHBZERj90CNmOWPh4,https://lh3.googleusercontent.com/p/AF1QipOxeyo7KDM9xNVzhyqbYZLDLz-xOZSOs6WpnfZB=w800-h500-k-no,https://lh3.googleusercontent.com/p/AF1QipOxeyo7KDM9xNVzhyqbYZLDLz-xOZSOs6WpnfZB=w1600-h1000-k-no,https://lh5.googleusercontent.com/-MkjPEQ7BmG0/AAAAAAAAAAI/AAAAAAAAAAA/ALC5rVFupTI/s44-p-k-no-ns-nd/photo.jpg,TRUE,TRUE,TRUE,3,has_logo
ChIJo5dfznG7BZERUKPgRmSt_tE,https://lh3.googleusercontent.com/p/AF1QipM_S4m0yv-nR_gSrLuy9q9ajqUjSTpMf_EJdzDd=w800-h500-k-no,https://lh3.googleusercontent.com/p/AF1QipM_S4m0yv-nR_gSrLuy9q9ajqUjSTpMf_EJdzDd=w1600-h1000-k-no,https://lh3.googleusercontent.com/-GOPbxOaXj8w/AAAAAAAAAAI/AAAAAAAAAAA/rzTJm1XzICo/s44-p-k-no-ns-nd/photo.jpg,TRUE,TRUE,TRUE,3,has_logo
ChIJIxkhu37HBZEROfIG-FHuJYM,NA,https://lh3.googleusercontent.com/p/AF1QipNld9xNIPezDf-oZOU8PbUmsEiBshYbafnkb1WU=w1600-h1000-k-no,https://lh5.googleusercontent.com/-T3Wnx6vlecw/AAAAAAAAAAI/AAAAAAAAAAA/V9KXvrXE4KQ/s44-p-k-no-ns-nd/photo.jpg,FALSE,TRUE,TRUE,2,has_logo
ChIJuSGxkgrRBZER1xdiRMDhh04,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noOxrCAuxWm8n7DxgA0Vi_ilwVoUdACd1E7oxN7EKWAPIyz1aZgeX4bAVd5kg4bmz5UUmKIy-GohF3stdmxuN5MwwU0Qv859hILmXEVLxJ5kfAiuS5ncvwzlOuGwkklgp0dh4nO0Q=w800-h500-k-no,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noOxrCAuxWm8n7DxgA0Vi_ilwVoUdACd1E7oxN7EKWAPIyz1aZgeX4bAVd5kg4bmz5UUmKIy-GohF3stdmxuN5MwwU0Qv859hILmXEVLxJ5kfAiuS5ncvwzlOuGwkklgp0dh4nO0Q=w1600-h1000-k-no,NA,TRUE,TRUE,FALSE,2,can_extract_later
ChIJzwKq4Mi5BZER0d4ZhuG1mXA,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npdGHR5h15mVvK28BhaJfj-8U8lrs5P4Ck0yraeDr54lc9iIIx5sF-hm7_sfHn67kED9oTGrjxtgw2n0FKsqAOwYBE02EbtYQw3Xbi49wngUaGTziw2Og0D_Qfe7ZWYUeh49tPP=w800-h500-k-no,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npdGHR5h15mVvK28BhaJfj-8U8lrs5P4Ck0yraeDr54lc9iIIx5sF-hm7_sfHn67kED9oTGrjxtgw2n0FKsqAOwYBE02EbtYQw3Xbi49wngUaGTziw2Og0D_Qfe7ZWYUeh49tPP=w1600-h1000-k-no,NA,TRUE,TRUE,FALSE,2,can_extract_later
ChIJN5ZmqUjDBZERfg6CAsw_DIk,https://lh3.googleusercontent.com/p/AF1QipOlf6Fcxo4wjULoEdK5gYxgk7d6n7Cu-F5CbzA=w800-h500-k-no,https://lh3.googleusercontent.com/p/AF1QipOlf6Fcxo4wjULoEdK5gYxgk7d6n7Cu-F5CbzA=w1600-h1000-k-no,https://lh6.googleusercontent.com/-oZodG-G9g44/AAAAAAAAAAI/AAAAAAAAAAA/ueWynlztCJM/s44-p-k-no-ns-nd/photo.jpg,TRUE,TRUE,TRUE,3,has_logo
ChIJ_7g9iXnHBZERhEl77cpDon4,NA,NA,NA,FALSE,FALSE,FALSE,0,missing_logo
ChIJk8SzSkDOBZERCTZ3zE24RQw,https://lh3.googleusercontent.com/gps-cs-s/AC9h4no0L5EPZowqz7DiQYfJTiehHlN9sHKwiU_CQSJ16EyX_sbEB780qyhj37ys7BuDRi9aLYDIuXOD3ZxHwkQsHVjHGwEjBW_OzYPsh6269WrW6Vw38f-BLE2B2YWTnXyrjZUDIM9V=w800-h500-k-no,https://lh3.googleusercontent.com/gps-cs-s/AC9h4no0L5EPZowqz7DiQYfJTiehHlN9sHKwiU_CQSJ16EyX_sbEB780qyhj37ys7BuDRi9aLYDIuXOD3ZxHwkQsHVjHGwEjBW_OzYPsh6269WrW6Vw38f-BLE2B2YWTnXyrjZUDIM9V=w1600-h1000-k-no,https://lh3.googleusercontent.com/-ugHB-3ASwh8/AAAAAAAAAAI/AAAAAAAAAAA/932FkBJo03k/s44-p-k-no-ns-nd/photo.jpg,TRUE,TRUE,TRUE,3,has_logo
ChIJN3QsxCbPBZERgR2YabPmQbA,NA,NA,NA,FALSE,FALSE,FALSE,0,missing_logo
ChIJVTkYBQy4BZER8Lrs_Th1Gyg,NA,NA,https://lh5.googleusercontent.com/-nogfyiYV4OE/AAAAAAAAAAI/AAAAAAAAAAA/MquvNzHhitc/s44-p-k-no-ns-nd/photo.jpg,FALSE,FALSE,TRUE,1,has_logo
ChIJb35O-MG5BZER0gm5vyGT7yY,https://lh3.googleusercontent.com/p/AF1QipMJUqiTyMX5wlPDUUg63s9pfkSOFPVpmN1acaRi=w800-h500-k-no,https://lh3.googleusercontent.com/p/AF1QipMJUqiTyMX5wlPDUUg63s9pfkSOFPVpmN1acaRi=w1600-h1000-k-no,https://lh3.googleusercontent.com/-8l5aoRCYPck/AAAAAAAAAAI/AAAAAAAAAAA/YCVxavOtgoM/s44-p-k-no-ns-nd/photo.jpg,TRUE,TRUE,TRUE,3,has_logo
ChIJKaKtOJLTBZERIcXehVZ4ODk,NA,NA,NA,FALSE,FALSE,FALSE,0,missing_logo
ChIJl8KifKTVBZERAZzwbANiMV4,NA,https://lh3.googleusercontent.com/p/AF1QipOsgLUEkhwyMrWDML_BCsZOVpMJVJt2HzruAix4=w1600-h1000-k-no,https://lh4.googleusercontent.com/-vB7cksdr4Ks/AAAAAAAAAAI/AAAAAAAAAAA/KnS8n0tvwZo/s44-p-k-no-ns-nd/photo.jpg,FALSE,TRUE,TRUE,2,has_logo
ChIJN9wzg_zRBZERNZr_IawriMM,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrxDutzKlRHVVkhIKltx1so317lZZShNL_uHEqD4ROXufnznf6r1gROixhaZYvh1BwXUbTiRGaDlXCQuw6n0zoG5ET2V9Y7IVkGj-R08nqobP3j3Pp7FG6U_PH4kGRkL-BKxNpg7w=w800-h500-k-no,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrxDutzKlRHVVkhIKltx1so317lZZShNL_uHEqD4ROXufnznf6r1gROixhaZYvh1BwXUbTiRGaDlXCQuw6n0zoG5ET2V9Y7IVkGj-R08nqobP3j3Pp7FG6U_PH4kGRkL-BKxNpg7w=w1600-h1000-k-no,NA,TRUE,TRUE,FALSE,2,can_extract_later
ChIJ978EWfa5BZERiREZ7hbxVA0,https://lh3.googleusercontent.com/p/AF1QipMb_mUN0OrHLLF8mBS3tGiMdWPWMPdFYAqDhKM5=w800-h500-k-no,https://lh3.googleusercontent.com/p/AF1QipMb_mUN0OrHLLF8mBS3tGiMdWPWMPdFYAqDhKM5=w1600-h1000-k-no,https://lh4.googleusercontent.com/--CLotcV_kSE/AAAAAAAAAAI/AAAAAAAAAAA/MG-YqNeLY28/s44-p-k-no-ns-nd/photo.jpg,TRUE,TRUE,TRUE,3,has_logo
ChIJSb1NrmPJBZERf34Gt0a60eM,https://lh3.googleusercontent.com/p/AF1QipNf1DaJUQQlJdMbVZUswC33FHj2OwQMcFVOiJlO=w800-h500-k-no,https://lh3.googleusercontent.com/p/AF1QipNf1DaJUQQlJdMbVZUswC33FHj2OwQMcFVOiJlO=w1600-h1000-k-no,NA,TRUE,TRUE,FALSE,2,can_extract_later
ChIJvwqpvkHHBZERdO0CswW9ZsU,NA,NA,https://lh3.googleusercontent.com/-ukKmqSE1AMI/AAAAAAAAAAI/AAAAAAAAAAA/rvUv65KRrzA/s44-p-k-no-ns-nd/photo.jpg,FALSE,FALSE,TRUE,1,has_logo
ChIJgfP7ckzRBZERYV0OABgUnqA,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npwhUaosXLWZ2u8L9SmLRlTfQmnncLWTQSIPzu0rCgbdhr7tVhX2_WDGykiYKrn1asct8pWuwUvGmHuCwHoSSVsnza1AR5hzr-pE5pYe0EuGngmZR_6HqHGMzoPKHZSwwCB0HYF=w800-h500-k-no,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npwhUaosXLWZ2u8L9SmLRlTfQmnncLWTQSIPzu0rCgbdhr7tVhX2_WDGykiYKrn1asct8pWuwUvGmHuCwHoSSVsnza1AR5hzr-pE5pYe0EuGngmZR_6HqHGMzoPKHZSwwCB0HYF=w1600-h1000-k-no,https://lh6.googleusercontent.com/-laXgfdVRzkg/AAAAAAAAAAI/AAAAAAAAAAA/3BOqHCRHfr8/s44-p-k-no-ns-nd/photo.jpg,TRUE,TRUE,TRUE,3,has_logo
ChIJvYHKt3-jBZEROnva_mUx-X0,NA,NA,NA,FALSE,FALSE,FALSE,0,missing_logo
