place_id,name,district,lat,lon,has_kids_classes,has_women_classes,has_open_mat,drop_in_fee,beginner_classes,family_friendly,accessible_entrance,speaks_english,speaks_portuguese,gi_class,no_gi_class,whatsapp_number,instagram,facebook,about,overall_rating,num_reviews,reviews_link,photo_link,logo_link,has_adult_classes
ChIJ04_GLCTHBZEROwgIg2JXg7g,Sumaq Jiu Jitsu,Santiago de Surco,-12.1292178,-77.0005191,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,51993756798,https://www.instagram.com/sumaqjiujitsu/,,"Nos especializamos en enseñar Jiu Jitsu a todas las edades, niveles y estilos.",5,17,https://search.google.com/local/reviews?placeid=ChIJ04_GLCTHBZEROwgIg2JXg7g,https://lh3.googleusercontent.com/p/AF1QipN6fvfjkN6jT925RSp_v0BFNuibrHu_e5S_Sg4O=w800-h500-k-no,https://lh5.googleusercontent.com/-M91GQsWd_NE/AAAAAAAAAAI/AAAAAAAAAAA/fcFs_QoDqhs/s44-p-k-no-ns-nd/photo.jpg,TRUE
ChIJe3XTfQbJBZERP7gk6MKAVFQ,Tan Ren Guigo Jiu Jitsu,Miraflores,-12.1212888,-77.0370423,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,51944831624,https://www.instagram.com/tanrenguigojj,,Tan Ren significa: “El proceso de superarse a uno mismo”,5,6,https://search.google.com/local/reviews?placeid=ChIJe3XTfQbJBZERP7gk6MKAVFQ,https://lh3.googleusercontent.com/p/AF1QipMu7rHPiOtrBAiPb8wOGIFrCVARXnlk39DT2H5y=w800-h500-k-no,https://lh3.googleusercontent.com/-ZXhp8yTOjEQ/AAAAAAAAAAI/AAAAAAAAAAA/5bqEdgegKm4/s44-p-k-no-ns-nd/photo.jpg,TRUE
ChIJwy6ggZC3BZER3XbcHvxB8tM,Taurus Gym Dojo,Chorrillos,-12.2087068,-77.0172425,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,51927548697,https://www.instagram.com/taurusgymdojo/,https://www.facebook.com/taurusgymdojo/,Martial Arts School. Jiu Jitsu Gi/Nogi. MMA/Muay Thai. Entrenamiento personalizado. Asesoría en Nutrición.,5,3,https://search.google.com/local/reviews?placeid=ChIJwy6ggZC3BZER3XbcHvxB8tM,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noiIgThOvAvNUSSY5A8T0gfVahGeKzya_TuN3MeVurmb91F152me9y2soGDFQ6QNgF96q6CadB2NL5Tw87bd7uHrog1jZ7aY8cPF7rcxLa2lSdnCzTwKu40AEHWkMgtQO-MiyIz=w800-h500-k-no,,TRUE
ChIJPWxX5gDRBZER1LeoJ419ACM,Team Berserker,Carabayllo,-11.8917425,-77.0395571,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,51936017229,https://www.instagram.com/berserker_mma,https://www.facebook.com/kankudaiescueladeartesmarciales,"Academia formativa y competitiva. MMA, Luta livre, Box & Kickboxing. Somos parte de la selección peruana de MMA.",5,3,https://search.google.com/local/reviews?placeid=ChIJPWxX5gDRBZER1LeoJ419ACM,,https://lh3.googleusercontent.com/-XwfAEQBNT6U/AAAAAAAAAAI/AAAAAAAAAAA/eKYDYYxJXEQ/s44-p-k-no-ns-nd/photo.jpg,TRUE
ChIJlYGuR9nIBZERDTNNPHOPDrE,Team Perros Sarnosos - Mestre Hector Iberico,Breña,-12.0584096,-77.0517392,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,51940354668,https://www.instagram.com/losperrossarnososhectoriberico/?hl=en,https://www.facebook.com/LosPerrosSarnosos,Equipo once veces campeon nacional de lute livre del metre Hector Iberico.,4.2,11,https://search.google.com/local/reviews?placeid=ChIJlYGuR9nIBZERDTNNPHOPDrE,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noZWD6Y663zY3ZyXob_y2bN_Ww7OKXgIMLEakLCR3RcRJJjm1GH0QrVgOWzGLcqDjwCmntzdoXH71lxalPTF0S7ajniq8PtmgKXzjLCLQ1j-aDZYl8CZfz6DWQrVRCQo6Z1EhEi=w800-h500-k-no,,TRUE
ChIJFRt8un67BZERRhMFNLShgtI,Team Seven Jiu Jitsu,Villa El Salvador,-12.233104,-76.9449725,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,51926946468,https://www.instagram.com/team_seven_bjj/,https://www.facebook.com/TeamSevenBjj/,Somos la única académia de Jiu Jitsu Brasileño en Villa El Salvador. Ven y forma parte de este equipo de competencia.,5,18,https://search.google.com/local/reviews?placeid=ChIJFRt8un67BZERRhMFNLShgtI,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrWIzrx8o0abAlaqXKVvUsUqrBeTLocVN__g1fQlYnSCYVsUziRbj-S6WrnN7rM6eigneblwKbmet9WNJrjYZdm4l3g5Z0GzpFZYoKI9TMxP-6YRy2h6SV9opirzDYZZlLJnqE=w800-h500-k-no,,TRUE
ChIJZSSeoRTFBZERpUdBnFFB6hI,Team Carita MMA,San Juan de Lurigancho,-12.0011141,-77.0037518,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,51966392724,https://www.instagram.com/team_carita_mma,https://www.facebook.com/freddycarita/,"Escuela de artes marciales mixtas, box, lucha, muaythai, submission.",5,5,https://search.google.com/local/reviews?placeid=ChIJZSSeoRTFBZERpUdBnFFB6hI,,https://lh4.googleusercontent.com/-Ium_cUdpWUE/AAAAAAAAAAI/AAAAAAAAAAA/m7vWl_nXEFg/s44-p-k-no-ns-nd/photo.jpg,TRUE
ChIJxQAKcK_JBZERIL5Ve7JNsAw,Tominaga Martial Training,Breña,-12.0648879,-77.0482918,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,51962095823,https://www.instagram.com/tominaga.martialtraining/,https://www.facebook.com/people/Tominaga-Martial-Training/61573400983970/?_rdr,"Escuela de artes marciales, defensa personal, disciplina y respeto. Entrenamientos para todos los niveles. Construye fuerza física y mental.",5,1,https://search.google.com/local/reviews?placeid=ChIJxQAKcK_JBZERIL5Ve7JNsAw,https://lh3.googleusercontent.com/p/AF1QipOIjz9Ikrds98Mwwiwv5AV35QyGLcYQEDmBO8cP=w800-h500-k-no,https://lh5.googleusercontent.com/-A293opgrs_0/AAAAAAAAAAI/AAAAAAAAAAA/VAivicAFDIw/s44-p-k-no-ns-nd/photo.jpg,TRUE
ChIJj-vVKgrPBZERqLodth-aueI,Triangulo Jiujitsu,Callao,-12.0107736,-77.0947072,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,51935672118,https://www.instagram.com/trianguloacademia,https://www.facebook.com/triangulobjj,"Triangulo nace con la intención de difundir el JIUJITSU a las personas que quieren lograr un cambio efectivo en su estilo de vida, día a día. Fortaleza mental, respeto, seguridad, disciplina, son los beneficios de ser parte de esta alternativa.",4.8,20,https://search.google.com/local/reviews?placeid=ChIJj-vVKgrPBZERqLodth-aueI,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npFVb6g8YgnS-7JGRnraXJqOeszNzGmHEEDQbwj6w8PsE2uPQdCgk3fI3NJCY0-R8KF3ru2fyeE7LImfE2GFvgXZImcnRQfqRArydQmEt8ZW9K4UiJI41e6Ii7FloRXiTOIEdpg=w800-h500-k-no,,TRUE
ChIJtd_NNADpBZERnKKzBELjDA0,Valhalla Guigo Jiu Jitsu,Chaclacayo,-11.9749817,-76.7612872,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,51997571729,https://www.instagram.com/valhallaguigojj,,Nos encargamos de difundir la esencia del Jiu Jitsu deportivo y competitivo,5,12,https://search.google.com/local/reviews?placeid=ChIJtd_NNADpBZERnKKzBELjDA0,,,TRUE
ChIJ2badz7rJBZERxHaIC4ApV2Q,Viringos Jiu Jitsu,Bellavista,-12.0576882,-77.0905088,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,51922606939,https://www.instagram.com/viringosjiujitsu/,https://www.facebook.com/VIRINGOSS/,"1ra Escuela de Jiu Jitsu en el Callao, donde se formaran los futuros campeones dentro y fuera del tatmi.",5,1,https://search.google.com/local/reviews?placeid=ChIJ2badz7rJBZERxHaIC4ApV2Q,https://lh3.googleusercontent.com/p/AF1QipO8EfhBR77ExdCuhghvSVBmE2S4kE5_kQBiXpv8=w800-h500-k-no,https://lh3.googleusercontent.com/-ulwQtc3Zn5E/AAAAAAAAAAI/AAAAAAAAAAA/cqY22k0TZXU/s44-p-k-no-ns-nd/photo.jpg,TRUE
ChIJgTAHm9HHBZERqH8Sfg4j4WQ,Xtreme Combat,San Borja,-12.0907098,-77.0009928,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,51908868733,https://www.instagram.com/xtremecombatperu/,https://www.facebook.com/xtremecombatperu,Gimnasio especializado en artes marciales. Tenemos los mejores profesionales y la mejor infraestructura para ti.,5,14,https://search.google.com/local/reviews?placeid=ChIJgTAHm9HHBZERqH8Sfg4j4WQ,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrn3zznXzY9f0UE6Eik7Cii_017Tw2Kv9qjmPtXT32u4Ne3N9OgcKVqwXPqyXpEM-YvX2Xa5TPtpA-WICM8z3jPc3_hoJvjsWlyW0_4ZKW9UUkPieXhFf0_JxKHtfAczd8cJ04=w800-h500-k-no,https://lh4.googleusercontent.com/-8bH1Y4eigM0/AAAAAAAAAAI/AAAAAAAAAAA/B1v-EdUvM5g/s44-p-k-no-ns-nd/photo.jpg,TRUE
ChIJe58qHQDPBZERcOlRkfXry8o,Academia Força & Fitness,San Juan de Lurigancho,-12.0247757,-77.011859,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,51986358100,https://www.instagram.com/academiaforcafitness,https://www.facebook.com/academiaforcaandfitness/,"Lo mejor de las artes marciales en SJL. Capoeira, Jiu Jitsu, CrossTraining, Boxeo, MMA.",,,https://search.google.com/local/reviews?placeid=ChIJe58qHQDPBZERcOlRkfXry8o,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5CzMmYoWI9z7uxdSspPExg&cb_client=search.gws-prod.gps&w=800&h=500&yaw=76.29447&pitch=0&thumbfov=100,,TRUE
ChIJleickSfFBZERvxocs06mECI,Academia Força & Fitness,San Juan de Lurigancho,-12.0233991,-76.983452,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,51986358100,https://www.instagram.com/academiaforcafitness,https://www.facebook.com/academiaforcaandfitness/,"Lo mejor de las artes marciales en SJL. Capoeira, Jiu Jitsu, CrossTraining, Boxeo, MMA.",5,45,https://search.google.com/local/reviews?placeid=ChIJleickSfFBZERvxocs06mECI,https://lh3.googleusercontent.com/p/AF1QipPBm2VfQ6O9_rVa5sMmSWihJ_KPJOI4h1lmyGuy=w800-h500-k-no,https://lh5.googleusercontent.com/-j9WehvO_7fA/AAAAAAAAAAI/AAAAAAAAAAA/9NqT_qSkoSM/s44-p-k-no-ns-nd/photo.jpg,TRUE
ChIJtwb4dADJBZER1-b2zKidZzU,Academia The Factory,Miraflores,-12.1133763,-77.0463944,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,51924653191,https://www.instagram.com/thefactorymiraflores,https://www.facebook.com/thefactorymiraflores,Academia Especializada en Artes Marciales.,5,17,https://search.google.com/local/reviews?placeid=ChIJtwb4dADJBZER1-b2zKidZzU,https://lh3.googleusercontent.com/p/AF1QipOdFtzCTAV3lERwSciHWEJHi3DRtDfXbiSamTaa=w800-h500-k-no,https://lh5.googleusercontent.com/-ZbgrwGA4upA/AAAAAAAAAAI/AAAAAAAAAAA/o1CAiGlke5I/s44-p-k-no-ns-nd/photo.jpg,TRUE
ChIJD6btPMbHBZER9x_64LBItW0,Attitude Fight Club,San Borja,-12.099544,-76.9949939,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,51923322594,https://www.instagram.com/attitudefightclub,https://www.facebook.com/AttitudeFightClub.Peru,"Únete y entrena con nosotros en San Borja, llénate de energía, fuerza y equilibrio para tu vida",4.8,9,https://search.google.com/local/reviews?placeid=ChIJD6btPMbHBZER9x_64LBItW0,https://lh3.googleusercontent.com/p/AF1QipMTm5jcz4knfj9rFA9dkwf-OewEchMg4T3O61AX=w800-h500-k-no,https://lh6.googleusercontent.com/-ADiqGC1e2mI/AAAAAAAAAAI/AAAAAAAAAAA/JoIBs41MnSo/s44-p-k-no-ns-nd/photo.jpg,TRUE
ChIJx2KpUbvJBZERSXuxS6VWegQ,Dojo Uturunku,Magdalena del Mar,-12.094646,-77.0672324,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,51984307753,https://www.instagram.com/uturunkudojo,,Comprometidos con tu desarrollo marcial,5,7,https://search.google.com/local/reviews?placeid=ChIJx2KpUbvJBZERSXuxS6VWegQ,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noP7ffRNWuuXdSU7idtRnd7sjZktCxAQKYjEuJZq4-AY97gwH__teMogM5y_o0XMVT_gUYn9WZrxP6pKpNIQDVY4CDEBp4f0ZMVv82Ep3bVuKN8VYelIcETv2u3A_SgNwvxa72U=w800-h500-k-no,,TRUE
ChIJCZ9ET-npBZERmwkARU697XA,Escuela Novoa Sede Chaclacayo,Chaclacayo,-11.9720861,-76.7559101,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,51921822252,https://www.instagram.com/escuelanovoa/,https://www.facebook.com/escuelanovoa,"Escuela certificada por KMA, WMBF, WMF/S,  WMO, WMF. Teaching & Heritage Commission / Tailandia",,,https://search.google.com/local/reviews?placeid=ChIJCZ9ET-npBZERmwkARU697XA,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=W5QqEWWmvMg027nPgkjZ9Q&cb_client=search.gws-prod.gps&w=800&h=500&yaw=160.82365&pitch=0&thumbfov=100,https://lh5.googleusercontent.com/-Hi8qwgT-oXo/AAAAAAAAAAI/AAAAAAAAAAA/84IB6hBlJ6M/s44-p-k-no-ns-nd/photo.jpg,TRUE
ChIJzRmx2l3vBZERIv9LuWJr-UY,Escuela Novoa Sede Yanacoto,Chosica,-11.9444023,-76.7284562,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,51921822252,https://www.instagram.com/escuelanovoa,https://www.facebook.com/Alvaro.Novoa.V/,"Escuela certificada por KMA, WMBF, WMF/S,  WMO, WMF. Teaching & Heritage Commission / Tailandia",5,1,https://search.google.com/local/reviews?placeid=ChIJzRmx2l3vBZERIv9LuWJr-UY,,https://lh3.googleusercontent.com/-XdB6gIuKKIA/AAAAAAAAAAI/AAAAAAAAAAA/_87mvxwo6dY/s44-p-k-no-ns-nd/photo.jpg,TRUE
ChIJubZD0HvFBZERQWkbdUOlvgQ,Golden Rider Figth Team,San Juan de Lurigancho,-11.9643512,-76.9903876,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,51903081371,https://www.instagram.com/goldenrider_ft,https://www.facebook.com/GoldenRiderFigthTeam,"Formamos campeones, contribuyendo con el progreso de nuestro distrito",4.7,16,https://search.google.com/local/reviews?placeid=ChIJubZD0HvFBZERQWkbdUOlvgQ,https://lh3.googleusercontent.com/p/AF1QipMSPQkcZayRed3x_Aou3cxr87S_UzOYabeCDLII=w800-h500-k-no,https://lh5.googleusercontent.com/-krg7BeoU73c/AAAAAAAAAAI/AAAAAAAAAAA/hAHPl0ZkdaE/s44-p-k-no-ns-nd/photo.jpg,TRUE
ChIJVW0EmhHHBZER_JJo4iXfnkY,Fight Club Peru,La Molina,-12.0723234,-76.9568506,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,51912140061,https://www.instagram.com/fightclub.pe,,"Estudio de Artes Marciales. Martial Arts School. Pelea - Gana - Repite. Box, MMA & BJJ.",5,5,https://search.google.com/local/reviews?placeid=ChIJVW0EmhHHBZER_JJo4iXfnkY,https://lh3.googleusercontent.com/p/AF1QipMJtsI57Nez3Hu4L8uV-P51dzu_7WyfJ-PNWktZ=w800-h500-k-no,https://lh3.googleusercontent.com/-gylo3GcjE04/AAAAAAAAAAI/AAAAAAAAAAA/UM6OFm1TNG4/s44-p-k-no-ns-nd/photo.jpg,TRUE
ChIJSYYL9dbpBZERAH45ckrXXJI,Fit House,Chaclacayo,-11.9798294,-76.7811344,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,51923975807,https://www.instagram.com/fithouse_pe,https://www.facebook.com/fithouse.pee,"Centro deportivos de artes marciales, te preparamos desde 0%, enfoque competitivo y recreativo. Aquí encontraras: eventos deportivos, artes marciales, seminarios, montañas, y deportistas logrando sus objetivos.",4.9,7,https://search.google.com/local/reviews?placeid=ChIJSYYL9dbpBZERAH45ckrXXJI,https://lh3.googleusercontent.com/p/AF1QipOeTp4hJ3pKF637MTfSduMhtXn0vgGCLxdgLtI=w800-h500-k-no,https://lh4.googleusercontent.com/-CZP31uCiJE8/AAAAAAAAAAI/AAAAAAAAAAA/dy8mS6t3z6o/s44-p-k-no-ns-nd/photo.jpg,TRUE
ChIJ92Sw1zfJBZERjzp-2jBBPCc,Knockstar Team Sede Miraflores,Miraflores,-12.1228879,-77.0167734,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,51994107481,https://www.instagram.com/knockstarteam,https://www.facebook.com/KnockstarTeam,"Academia de Artes Marciales. Muay Thai, Jiu-Jitsu, MMA, Boxeo y Taekwondo. Clases mixtas para todos los niveles. Entrena con verdaderos profesionales.",5,3,https://search.google.com/local/reviews?placeid=ChIJ92Sw1zfJBZERjzp-2jBBPCc,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqW6N_8OIN7vvWxMoPnsuFJ8NypEj-ZCcouJQCe7rkPZH7YOQQSyI2aiUpCw-9DbVA-v8wEpNgWm746SMcl1M32q1MOHnzgds-l1MLUWv0UTGnyRV3DinNiW46LNZRXrT9R5bY=w800-h500-k-no,,TRUE
ChIJ2RQ12Su5BZER7k-Ju-QN95g,Knockstar Team Sede Chorrillos,Chorrillos,-12.18391,-77.0049683,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,51940321970,https://www.instagram.com/knockstarteam_chorrillos,https://www.facebook.com/elmagocuray/?ref=_xav_ig_profile_page_web#,"Academia de Artes Marciales. Muay Thai, Jiu-Jitsu, MMA, Boxeo y Taekwondo. Clases mixtas para todos los niveles. Entrena con verdaderos profesionales.",,,https://search.google.com/local/reviews?placeid=ChIJ2RQ12Su5BZER7k-Ju-QN95g,https://lh3.googleusercontent.com/p/AF1QipNc46jWwmZdoCF4j2u39-yLxtyT2yBPg0ARUcfc=w800-h500-k-no,https://lh5.googleusercontent.com/-LmiIhb7t6fU/AAAAAAAAAAI/AAAAAAAAAAA/t5dbcoB2UFw/s44-p-k-no-ns-nd/photo.jpg,TRUE
ChIJTftM_zrIBZERka67kYT47XQ,MMA & Boxing Club,Miraflores,-12.1168961,-77.0424054,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,51999149371,https://www.instagram.com/mmaandboxingclub,https://www.facebook.com/mmaandboxingclub/,"Practicar MMA, Striking & Jiu Jitsu mejora significativamente tu condición física, resistencia y fuerza muscular, a la vez que ofrece beneficios psicológicos como la reducción del estrés y mejora del estado de ánimo. Además aprenderás técnicas reales de ataque y defensa del striking para Mma. ¿Qué esperas para empezar a entrenar con nosotros?",4.8,9,https://search.google.com/local/reviews?placeid=ChIJTftM_zrIBZERka67kYT47XQ,https://lh3.googleusercontent.com/p/AF1QipP8dIuocgHfjP9tb0QC-KT99wcLLShKApfbMYNv=w800-h500-k-no,https://lh5.googleusercontent.com/-NKPubJT7nKA/AAAAAAAAAAI/AAAAAAAAAAA/_6ytktkuj2E/s44-p-k-no-ns-nd/photo.jpg,TRUE
ChIJsZ2tIsLHBZER37S3_pK3UIs,Panther Fight Academy,La Molina,-12.0658996,-76.9495947,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,51907350376,https://www.instagram.com/pantherfightacademyperu,https://www.facebook.com/profile.php?id=61552623651606&sk=about,"Muay Thai, Jiu Jitsu, Boxeo, Capoeira & Wrestling",5,2,https://search.google.com/local/reviews?placeid=ChIJsZ2tIsLHBZER37S3_pK3UIs,https://lh3.googleusercontent.com/p/AF1QipOD_sUnmLD5tVYm_f8zHdNNCzNbGxhnhmXBMMV9=w800-h500-k-no,https://lh3.googleusercontent.com/-SCslFcZww-g/AAAAAAAAAAI/AAAAAAAAAAA/lPDbdhhZBJQ/s44-p-k-no-ns-nd/photo.jpg,TRUE
ChIJR7eS71vOBZERIgPBA0j4K7E,Peru Fight Academy Norte,Independencia,-11.989286,-77.0579606,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,51962740772,https://www.instagram.com/perufightacademynorte,https://www.facebook.com/PeruFightAcademyNorte,"Transforma tu cuerpo, mente y espíritu entrenando Boxeo, Muay Thai y MMA en la academia más grande y equipada del Perú.",4.8,188,https://search.google.com/local/reviews?placeid=ChIJR7eS71vOBZERIgPBA0j4K7E,,https://lh6.googleusercontent.com/-ZW6Nvygtl-g/AAAAAAAAAAI/AAAAAAAAAAA/5QW6z8V4vzU/s44-p-k-no-ns-nd/photo.jpg,TRUE
ChIJOWUMw77PBZERy8POn-61MWk,Predator Combat Academy,San Martin de Porres,-12.0001365,-77.0912981,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,51997207080,https://www.instagram.com/predator_combat_academy_pca,https://www.facebook.com/AcademiaPredator/,Centro de Alto Rendimiento en deportes de contacto,4.8,4,https://search.google.com/local/reviews?placeid=ChIJOWUMw77PBZERy8POn-61MWk,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr66vjDblRAKfpwoJRvBvoKr3DGPGqpsumR4hlDwSP9OT_PohNB1oIUGxJse_gh8t53HzxVdeLut97Kx7pLt662DQmg-Hrynp5VVjvXJ6U-qkjGgs_cY0X-H_lqEY-tH53nO6tx=w800-h500-k-no,https://lh5.googleusercontent.com/-QApGTjygIE4/AAAAAAAAAAI/AAAAAAAAAAA/UDg2bSC5efo/s44-p-k-no-ns-nd/photo.jpg,TRUE
ChIJCUA-HwDHBZER258MJeLRb9w,Aether Dojo,San Borja,-12.095649,-76.9914308,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,51974819062,https://www.instagram.com/aether.dojo,https://www.facebook.com/p/Aether-Dojo-61571141542364/?profile_tab_item_selected=about&_rdr,Escuela de artes marciales ,5,1,https://search.google.com/local/reviews?placeid=ChIJCUA-HwDHBZER258MJeLRb9w&authuser=0&hl=en&gl=UA,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gSY-XSpElYY3bllxXSk9Ag&cb_client=search.gws-prod.gps&w=800&h=500&yaw=202.90277&pitch=0&thumbfov=100,,TRUE
ChIJEWiEAQDJBZERwMVx0cUndZY,Aranha Jiu Jitsu,Surquillo,-12.1137564,-77.0120942,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,51942121777,https://www.instagram.com/aranhaperu,https://www.facebook.com/SniperJiuJitsu/,"Bienvenidos al mundo del Jiu Jitsu! Te invitamos a una clase de prueba, no dejes pasar la oportunidad de pertenecer a este gran equipo!",5,19,"https://search.google.com/local/reviews?placeid=ChIJEWiEAQDJBZERwMVx0cUndZY&q=Aether+jiu+jitsu,+Lima+Peru&authuser=0&hl=en&gl=PE",https://lh3.googleusercontent.com/gps-cs-s/AC9h4noOfpgGNEBA2SwevXLrao0AJytm3FbkOyMwnic5eYaCKru8_mKVdT14OfSt2MHeBBNchGZy3XVHaUvGPCh90jMcHln8cerNvlJaTzR2kivdVDTEUTBg0DKJ-jHUj6v7IcvGfQM=w800-h500-k-no,,TRUE
